full_text,label,Length,num_words,num_sentence,text_bersih,text_stopword_dihapus,tokenized_text,stemmed_text,tokenized_sent
@fegasus99 @talisyahwin @uyoktweet makan doang di pikirin pendidikan banyak kan ga bisa sekolah kerja juga g pke ordal mana bisa malah makan siang gratis huhu sing penting bahan pokok jgn di naikin,0,197,35,1,makan doang di pikirin pendidikan banyak kan ga bisa sekolah kerja juga g pke ordal mana bisa malah makan siang gratis huhu sing penting bahan pokok jgn di naikin,makan pikirin pendidikan sekolah kerja g pke ordal makan siang gratis huhu sing bahan pokok naikin,"['makan', 'pikirin', 'pendidikan', 'sekolah', 'kerja', 'g', 'pke', 'ordal', 'makan', 'siang', 'gratis', 'huhu', 'sing', 'bahan', 'pokok', 'naikin']","['makan', 'pikirin', 'didik', 'sekolah', 'kerja', 'g', 'pke', 'ordal', 'makan', 'siang', 'gratis', 'huhu', 'sing', 'bahan', 'pokok', 'naikin']","[2, 713, 5, 7, 34, 122, 436, 594, 2, 3, 1, 2406, 2407, 238, 134, 414]"
"ini adalah kemunduran dari upaya pemerintah mencerdaskan bangsa. kjmu yg  jelas lebih baik dari sekedar makan siang gratis,bukannya dibuat skala nasional, yg ada dan sudah berjalan malah dipangkas ! ðÿ¤¦ðÿ»â€â™‚ï¸ 18 jt setaun, 19000 penerima. gosah meratap, pait ya telen aj.. pilihanmu ! https://t.co/vzcwnii5ih",0,316,56,5,"ini adalah kemunduran dari upaya pemerintah mencerdaskan bangsa. kjmu yg jelas lebih baik dari sekedar makan siang gratis,bukannya dibuat skala nasional, yg ada dan sudah berjalan malah dipangkas ! ????????????????? jt setaun, penerima. gosah meratap, pait ya telen aj.. pilihanmu !","kemunduran upaya pemerintah mencerdaskan bangsa . sekedar makan siang gratis , skala nasional , berjalan dipangkas ! ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? setaun , penerima . gosah meratap , pait telen aj .. pilihanmu !","['kemunduran', 'upaya', 'pemerintah', 'mencerdaskan', 'bangsa', '.', 'sekedar', 'makan', 'siang', 'gratis', ',', 'skala', 'nasional', ',', 'berjalan', 'dipangkas', '!', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'setaun', ',', 'penerima', '.', 'gosah', 'meratap', ',', 'pait', 'telen', 'aj', '..', 'pilihanmu', '!']","['mundur', 'upaya', 'perintah', 'cerdas', 'bangsa', '', 'dar', 'makan', 'siang', 'gratis', '', 'skala', 'nasional', '', 'jalan', 'pangkas', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'taun', '', 'terima', '', 'gosah', 'ratap', '', 'pait', 'telen', 'aj', '', 'pilih', '']","[2408, 2409, 70, 199, 54, 155, 2, 3, 1, 516, 205, 438, 535, 2410, 347, 2411, 2412, 2413, 2414, 500, 2415]"
wkakakskskeosososowosoekskwkwwkakkwowka makan noh makan siang gratis,0,68,6,1,wkakakskskeosososowosoekskwkwwkakkwowka makan noh makan siang gratis,wkakakskskeosososowosoekskwkwwkakkwowka makan noh makan siang gratis,"['wkakakskskeosososowosoekskwkwwkakkwowka', 'makan', 'noh', 'makan', 'siang', 'gratis']","['wkakakskskeosososowosoekskwkwwkakkwowka', 'makan', 'noh', 'makan', 'siang', 'gratis']","[2416, 2, 133, 2, 3, 1]"
"@cnnindonesia mgkn itu bukan berkah, tp balas jasa. tdk ada makan siang yg gratis. mustahil jkw mau berbuat baik bgt kalau tdk ada timbal baliknya. kerja dl buat dia baru dia beri imbalan""...""",0,192,41,4,"mgkn itu bukan berkah, tp balas jasa. tdk ada makan siang yg gratis. mustahil jkw mau berbuat baik bgt kalau tdk ada timbal baliknya. kerja dl buat dia baru dia beri imbalan""...""","mgkn berkah , balas jasa . makan siang gratis . mustahil jkw berbuat banget timbal baliknya . kerja dl imbalan `` ... ``","['mgkn', 'berkah', ',', 'balas', 'jasa', '.', 'makan', 'siang', 'gratis', '.', 'mustahil', 'jkw', 'berbuat', 'banget', 'timbal', 'baliknya', '.', 'kerja', 'dl', 'imbalan', '``', '...', '``']","['mgkn', 'berkah', '', 'balas', 'jasa', '', 'makan', 'siang', 'gratis', '', 'mustahil', 'jkw', 'buat', 'banget', 'timbal', 'balik', '', 'kerja', 'dl', 'imbal', '', '', '']","[875, 334, 2417, 2418, 2, 3, 1, 912, 533, 2419, 48, 2420, 2421, 34, 852, 2422]"
@unjsecret @aniesbaswedan anggarannya untuk makan siang gratis. kalian kan mendukung pengusung program itu. tidak mendukung pengusung program pendidikan gratis. ya silahkan dinikmati...,0,185,28,4,anggarannya untuk makan siang gratis. kalian kan mendukung pengusung program itu. tidak mendukung pengusung program pendidikan gratis. ya silahkan dinikmati...,anggarannya makan siang gratis . mendukung pengusung program . mendukung pengusung program pendidikan gratis . silahkan dinikmati ...,"['anggarannya', 'makan', 'siang', 'gratis', '.', 'mendukung', 'pengusung', 'program', '.', 'mendukung', 'pengusung', 'program', 'pendidikan', 'gratis', '.', 'silahkan', 'dinikmati', '...']","['anggar', 'makan', 'siang', 'gratis', '', 'dukung', 'usung', 'program', '', 'dukung', 'usung', 'program', 'didik', 'gratis', '', 'silah', 'nikmat', '']","[114, 2, 3, 1, 913, 518, 4, 913, 518, 4, 5, 1, 342, 377]"
"mending makan siang gratis lah. iso mengurangi budget makan harian. ga ngaruh, tetep all in oke gas oke gas. ðÿ˜‹",1,113,24,4,"mending makan siang gratis lah. iso mengurangi budget makan harian. ga ngaruh, tetep all in oke gas oke gas. ????","mending makan siang gratis . iso mengurangi budget makan harian . ngaruh , tetep all in oke gas oke gas . ? ? ? ?","['mending', 'makan', 'siang', 'gratis', '.', 'iso', 'mengurangi', 'budget', 'makan', 'harian', '.', 'ngaruh', ',', 'tetep', 'all', 'in', 'oke', 'gas', 'oke', 'gas', '.', '?', '?', '?', '?']","['mending', 'makan', 'siang', 'gratis', '', 'iso', 'kurang', 'budget', 'makan', 'hari', '', 'ngaruh', '', 'tetep', 'all', 'in', 'oke', 'gas', 'oke', 'gas', '', '', '', '', '']","[61, 2, 3, 1, 2423, 540, 229, 2, 2424, 588, 160, 43, 47, 10, 15, 10, 15]"
"@dapitnih menyesal kemudian tidak sekolah/kuliah, mamam tuh makan siang gratis",0,78,12,1,"menyesal kemudian tidak sekolah/kuliah, mamam tuh makan siang gratis","menyesal sekolah/kuliah , mamam makan siang gratis","['menyesal', 'sekolah/kuliah', ',', 'mamam', 'makan', 'siang', 'gratis']","['sesal', 'sekolah kuliah', '', 'mamam', 'makan', 'siang', 'gratis']","[854, 7, 20, 103, 2, 3, 1]"
"@dantsus @s4n_w1b1 ngomong opo to cuk2, emang ongkir dari dulu kek gerombolan mu yg dipikirin materi untung rugi,,makanya emang lho milih makan siang gratis lha wong org susah",0,175,33,1,"_wb ngomong opo to cuk, emang ongkir dari dulu kek gerombolan mu yg dipikirin materi untung rugi,,makanya emang lho milih makan siang gratis lha wong org susah","_wb ngomong opo to cuk , ongkir gerombolan milikmu dipikirin materi untung rugi , , milih makan siang gratis lha orang susah","['_wb', 'ngomong', 'opo', 'to', 'cuk', ',', 'ongkir', 'gerombolan', 'milikmu', 'dipikirin', 'materi', 'untung', 'rugi', ',', ',', 'milih', 'makan', 'siang', 'gratis', 'lha', 'orang', 'susah']","['wb', 'ngomong', 'opo', 'to', 'cuk', '', 'ongkir', 'gerombol', 'milik', 'dipikirin', 'materi', 'untung', 'rugi', '', '', 'milih', 'makan', 'siang', 'gratis', 'lha', 'orang', 'susah']","[2425, 156, 2426, 754, 2427, 2428, 233, 271, 851, 2429, 494, 434, 21, 2, 3, 1, 768, 14, 261]"
@democrazymedia ngisi perut ternyata lebih penting daripada ngisi otak.. selamat menantikan makan siang gratis..,0,112,17,1,ngisi perut ternyata lebih penting daripada ngisi otak.. selamat menantikan makan siang gratis..,ngisi perut ngisi otak .. selamat makan siang gratis ..,"['ngisi', 'perut', 'ngisi', 'otak', '..', 'selamat', 'makan', 'siang', 'gratis', '..']","['ngisi', 'perut', 'ngisi', 'otak', '', 'selamat', 'makan', 'siang', 'gratis', '']","[914, 101, 914, 36, 241, 2, 3, 1]"
"@kegblgnunfaedh yang penting kan gemoy, oke gas oke gas, all in all in, makan siang gratis, tidur diemperan, tunggu makan siang gratis aja seumur hidup..  dikasih tau malah milih tai",0,182,37,1,"yang penting kan gemoy, oke gas oke gas, all in all in, makan siang gratis, tidur diemperan, tunggu makan siang gratis aja seumur hidup.. dikasih tau malah milih tai","gemoy , oke gas oke gas , all in all in , makan siang gratis , tidur diemperan , tunggu makan siang gratis seumur hidup .. dikasih milih tai","['gemoy', ',', 'oke', 'gas', 'oke', 'gas', ',', 'all', 'in', 'all', 'in', ',', 'makan', 'siang', 'gratis', ',', 'tidur', 'diemperan', ',', 'tunggu', 'makan', 'siang', 'gratis', 'seumur', 'hidup', '..', 'dikasih', 'milih', 'tai']","['gemoy', '', 'oke', 'gas', 'oke', 'gas', '', 'all', 'in', 'all', 'in', '', 'makan', 'siang', 'gratis', '', 'tidur', 'emper', '', 'tunggu', 'makan', 'siang', 'gratis', 'umur', 'hidup', '', 'kasih', 'milih', 'tai']","[39, 10, 15, 10, 15, 43, 47, 43, 47, 2, 3, 1, 2430, 2431, 95, 2, 3, 1, 2432, 87, 19, 21, 65]"
@cimtgr cussss lu pindah ke negara penghalal babi...nyinyir aja bisanya ...cari makan aja focus sana..masih nungguin makan siang gratis ???,0,139,28,3,cussss lu pindah ke negara penghalal babi...nyinyir aja bisanya ...cari makan aja focus sana..masih nungguin makan siang gratis ???,cussss pindah negara penghalal babi ... nyinyir bisanya ... cari makan focus .. nungguin makan siang gratis ? ? ?,"['cussss', 'pindah', 'negara', 'penghalal', 'babi', '...', 'nyinyir', 'bisanya', '...', 'cari', 'makan', 'focus', '..', 'nungguin', 'makan', 'siang', 'gratis', '?', '?', '?']","['cussss', 'pindah', 'negara', 'halal', 'babi', '', 'nyinyir', 'bisa', '', 'cari', 'makan', 'focus', '', 'nungguin', 'makan', 'siang', 'gratis', '', '', '']","[2433, 2434, 17, 2435, 333, 622, 426, 72, 2, 2436, 348, 2, 3, 1]"
@toe_giman rakyat butuh lapangan kerja bukan makan siang gratis.. sorry yee,0,75,13,1,_giman rakyat butuh lapangan kerja bukan makan siang gratis.. sorry yee,_giman rakyat butuh lapangan kerja makan siang gratis .. sorry yee,"['_giman', 'rakyat', 'butuh', 'lapangan', 'kerja', 'makan', 'siang', 'gratis', '..', 'sorry', 'yee']","['gim', 'rakyat', 'butuh', 'lapang', 'kerja', 'makan', 'siang', 'gratis', '', 'sorry', 'yee']","[80, 8, 24, 212, 34, 2, 3, 1, 178, 403]"
"@toe_giman bener,negara butuh lap kerja,bukan makan siang gratis",0,64,13,1,"_giman bener,negara butuh lap kerja,bukan makan siang gratis","_giman bener , negara butuh lap kerja , makan siang gratis","['_giman', 'bener', ',', 'negara', 'butuh', 'lap', 'kerja', ',', 'makan', 'siang', 'gratis']","['gim', 'bener', '', 'negara', 'butuh', 'lap', 'kerja', '', 'makan', 'siang', 'gratis']","[80, 132, 17, 24, 2437, 34, 2, 3, 1]"
"@kimberley_ps08 gaji guru gimana? peningkatan fasilitas sekolah gimana? buku sekolah gimana? gimana liat prioritas aja mbak, di nz salah satu negara dengan early education terbaik ga ada makan siang gratis btw",0,209,36,4,"_ps gaji guru gimana? peningkatan fasilitas sekolah gimana? buku sekolah gimana? gimana liat prioritas aja mbak, di nz salah satu negara dengan early education terbaik ga ada makan siang gratis btw","_ps gaji guru ? peningkatan fasilitas sekolah ? buku sekolah ? liat prioritas mbak , nz salah negara early education terbaik makan siang gratis ngomong-ngomong","['_ps', 'gaji', 'guru', '?', 'peningkatan', 'fasilitas', 'sekolah', '?', 'buku', 'sekolah', '?', 'liat', 'prioritas', 'mbak', ',', 'nz', 'salah', 'negara', 'early', 'education', 'terbaik', 'makan', 'siang', 'gratis', 'ngomong-ngomong']","['ps', 'gaji', 'guru', '', 'tingkat', 'fasilitas', 'sekolah', '', 'buku', 'sekolah', '', 'liat', 'prioritas', 'mbak', '', 'nz', 'salah', 'negara', 'early', 'education', 'baik', 'makan', 'siang', 'gratis', 'ngomong-ngomong']","[66, 125, 42, 2438, 352, 7, 284, 7, 251, 244, 268, 2439, 76, 17, 2440, 2441, 865, 2, 3, 1, 156, 156]"
@kompastv warga butuh makan siang gratis.... dan itu solusi untuk semua persoalan,1,81,14,1,warga butuh makan siang gratis.... dan itu solusi untuk semua persoalan,warga butuh makan siang gratis .... solusi,"['warga', 'butuh', 'makan', 'siang', 'gratis', '....', 'solusi']","['warga', 'butuh', 'makan', 'siang', 'gratis', '', 'solusi']","[143, 24, 2, 3, 1, 121]"
"@kimberley_ps08 yg egois itu, tidak semua anak dan bumil butuh makan siang + susu gratis. tapi di generalisir menjadi proyek raksasa dengan anggaran fantastik. yang duitnya masih bingung ambil dari mana. dan potensi defisit anggaran negara yg berakibat buruk kepada segenap rakyat indonesia.",0,291,49,4,"_ps yg egois itu, tidak semua anak dan bumil butuh makan siang + susu gratis. tapi di generalisir menjadi proyek raksasa dengan anggaran fantastik. yang duitnya masih bingung ambil dari mana. dan potensi defisit anggaran negara yg berakibat buruk kepada segenap rakyat indonesia.","_ps egois , anak bumil butuh makan siang + susu gratis . generalisir proyek raksasa anggaran fantastik . duitnya bingung ambil . potensi defisit anggaran negara berakibat buruk segenap rakyat indonesia .","['_ps', 'egois', ',', 'anak', 'bumil', 'butuh', 'makan', 'siang', '+', 'susu', 'gratis', '.', 'generalisir', 'proyek', 'raksasa', 'anggaran', 'fantastik', '.', 'duitnya', 'bingung', 'ambil', '.', 'potensi', 'defisit', 'anggaran', 'negara', 'berakibat', 'buruk', 'segenap', 'rakyat', 'indonesia', '.']","['ps', 'egois', '', 'anak', 'bumil', 'butuh', 'makan', 'siang', '', 'susu', 'gratis', '', 'generalisir', 'proyek', 'raksasa', 'anggar', 'fantastik', '', 'duit', 'bingung', 'ambil', '', 'potensi', 'defisit', 'anggar', 'negara', 'akibat', 'buruk', 'segenap', 'rakyat', 'indonesia', '']","[66, 366, 6, 2442, 24, 2, 3, 16, 1, 2443, 49, 2444, 25, 2445, 307, 221, 161, 587, 538, 25, 17, 2446, 2447, 2448, 8, 18]"
@txtdrmasalalu prabowo kayaknya bakal strok krn janji makan siang gratis gak bakal terwujud (mustahil),0,102,17,1,prabowo kayaknya bakal strok krn janji makan siang gratis gak bakal terwujud (mustahil),prabowo kayaknya strok janji makan siang gratis terwujud ( mustahil ),"['prabowo', 'kayaknya', 'strok', 'janji', 'makan', 'siang', 'gratis', 'terwujud', '(', 'mustahil', ')']","['prabowo', 'kayak', 'strok', 'janji', 'makan', 'siang', 'gratis', 'wujud', '', 'mustahil', '']","[27, 324, 2449, 46, 2, 3, 1, 547, 912]"
"@malika6027 nahkan belom jabat resmi presiden aja uda kena dampaknya. suruh siapa dikasih pendidikan gratis malah pilih makan siang gratis yang hanya"" diperuntukan buat anak sekolah, ibu hamil. padahal pendidikan gratis dampaknya semua kena, sd-kuliah. mamam tuh 02ðÿ¤­ðÿ«µðÿ»""",0,278,49,4,"nahkan belom jabat resmi presiden aja uda kena dampaknya. suruh siapa dikasih pendidikan gratis malah pilih makan siang gratis yang hanya"" diperuntukan buat anak sekolah, ibu hamil. padahal pendidikan gratis dampaknya semua kena, sd-kuliah. mamam tuh ????????????""","nahkan belom jabat resmi presiden uda kena dampaknya . suruh dikasih pendidikan gratis pilih makan siang gratis `` diperuntukan anak sekolah , hamil . pendidikan gratis dampaknya kena , sd-kuliah . mamam ? ? ? ? ? ? ? ? ? ? ? ? ``","['nahkan', 'belom', 'jabat', 'resmi', 'presiden', 'uda', 'kena', 'dampaknya', '.', 'suruh', 'dikasih', 'pendidikan', 'gratis', 'pilih', 'makan', 'siang', 'gratis', '``', 'diperuntukan', 'anak', 'sekolah', ',', 'hamil', '.', 'pendidikan', 'gratis', 'dampaknya', 'kena', ',', 'sd-kuliah', '.', 'mamam', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '``']","['nahkan', 'bom', 'jabat', 'resmi', 'presiden', 'uda', 'kena', 'dampak', '', 'suruh', 'kasih', 'didik', 'gratis', 'pilih', 'makan', 'siang', 'gratis', '', 'untuk', 'anak', 'sekolah', '', 'hamil', '', 'didik', 'gratis', 'dampak', 'kena', '', 'sd-kuliah', '', 'mamam', '', '', '', '', '', '', '', '', '', '', '', '', '']","[2450, 164, 2451, 2452, 69, 2453, 68, 345, 213, 19, 5, 1, 12, 2, 3, 1, 2454, 6, 7, 58, 5, 1, 345, 68, 135, 20, 103]"
"@kantong_ajaib13 ini dia yg diharapkan dari generasi  makan siang gratis"".  belajar kagak, koplo jalan terooosss... ayo gassss...!!! ðÿ˜ðÿ˜ðÿ˜""",0,146,28,3,"_ajaib ini dia yg diharapkan dari generasi makan siang gratis"". belajar kagak, koplo jalan terooosss... ayo gassss...!!! ????????????""","_ajaib diharapkan generasi makan siang gratis `` . belajar kagak , koplo jalan terooosss ... ayo gassss ... ! ! ! ? ? ? ? ? ? ? ? ? ? ? ? ``","['_ajaib', 'diharapkan', 'generasi', 'makan', 'siang', 'gratis', '``', '.', 'belajar', 'kagak', ',', 'koplo', 'jalan', 'terooosss', '...', 'ayo', 'gassss', '...', '!', '!', '!', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '``']","['ajaib', 'harap', 'generasi', 'makan', 'siang', 'gratis', '', '', 'ajar', 'kagak', '', 'koplo', 'jalan', 'terooosss', '', 'ayo', 'gassss', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[849, 915, 200, 2, 3, 1, 159, 357, 2455, 110, 2456, 548, 549]"
"@kimberley_ps08 programnya bagus, tp skala prioritasnya belum saat ini. yg paling utama adalah, sediakan dulu sarana pendidikan n kesehatan yg mumpuni buat masyarakat. kasi pekerjaan n upah yg layak bagi masyarakat, jika itu sdh terpenuhi, bahkan makan siang gratis itu ga di butuhin,..",1,286,52,3,"_ps programnya bagus, tp skala prioritasnya belum saat ini. yg paling utama adalah, sediakan dulu sarana pendidikan n kesehatan yg mumpuni buat masyarakat. kasi pekerjaan n upah yg layak bagi masyarakat, jika itu sdh terpenuhi, bahkan makan siang gratis itu ga di butuhin,..","_ps programnya bagus , skala prioritasnya . utama , sediakan sarana pendidikan kesehatan mumpuni masyarakat . kasi pekerjaan upah layak masyarakat , terpenuhi , makan siang gratis butuhin , ..","['_ps', 'programnya', 'bagus', ',', 'skala', 'prioritasnya', '.', 'utama', ',', 'sediakan', 'sarana', 'pendidikan', 'kesehatan', 'mumpuni', 'masyarakat', '.', 'kasi', 'pekerjaan', 'upah', 'layak', 'masyarakat', ',', 'terpenuhi', ',', 'makan', 'siang', 'gratis', 'butuhin', ',', '..']","['ps', 'program', 'bagus', '', 'skala', 'prioritas', '', 'utama', '', 'sedia', 'sarana', 'didik', 'sehat', 'mumpuni', 'masyarakat', '', 'kasi', 'kerja', 'upah', 'layak', 'masyarakat', '', 'penuh', '', 'makan', 'siang', 'gratis', 'butuhin', '', '']","[66, 81, 60, 516, 2457, 515, 2458, 2459, 5, 108, 2460, 52, 398, 504, 686, 162, 52, 503, 2, 3, 1, 2461]"
"@kimberley_ps08 nyatanya berpuluh2 tahun ini baik2 saja tanpa makan siang susu gratis.   gpp klo program maksi ada, tp dananya ada. kan masalahnya itu harus mengorbankan sesuatu yg lain lebih besar dampaknya, itu justru lbh egois. kebalik konsepnya.",0,249,44,4,"_ps nyatanya berpuluh tahun ini baik saja tanpa makan siang susu gratis. gpp klo program maksi ada, tp dananya ada. kan masalahnya itu harus mengorbankan sesuatu yg lain lebih besar dampaknya, itu justru lbh egois. kebalik konsepnya.","_ps berpuluh makan siang susu gratis . apa-apa program maksi , dananya . mengorbankan dampaknya , egois . kebalik konsepnya .","['_ps', 'berpuluh', 'makan', 'siang', 'susu', 'gratis', '.', 'apa-apa', 'program', 'maksi', ',', 'dananya', '.', 'mengorbankan', 'dampaknya', ',', 'egois', '.', 'kebalik', 'konsepnya', '.']","['ps', 'puluh', 'makan', 'siang', 'susu', 'gratis', '', 'apa', 'program', 'maksi', '', 'dana', '', 'korban', 'dampak', '', 'egois', '', 'balik', 'konsep', '']","[66, 2462, 2, 3, 16, 1, 111, 111, 4, 99, 63, 2463, 345, 366, 2464, 550]"
sayangnya banyak mahasiswa dungu yang pilih makan siang gratis dan joget joget,0,78,12,1,sayangnya banyak mahasiswa dungu yang pilih makan siang gratis dan joget joget,sayangnya mahasiswa dungu pilih makan siang gratis joget joget,"['sayangnya', 'mahasiswa', 'dungu', 'pilih', 'makan', 'siang', 'gratis', 'joget', 'joget']","['sayang', 'mahasiswa', 'dungu', 'pilih', 'makan', 'siang', 'gratis', 'joget', 'joget']","[291, 37, 116, 12, 2, 3, 1, 23, 23]"
